Date,Symbol,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-03-22,VWOB,77.56999969482422,78.02999877929688,77.51000213623047,77.97000122070312,374300,0.0,0
2021-03-23,VWOB,77.73999786376953,77.88999938964844,77.61000061035156,77.66000366210938,218200,0.0,0
2021-03-24,VWOB,77.8499984741211,77.93000030517578,77.66999816894531,77.83000183105469,458400,0.0,0
2021-03-25,VWOB,77.66000366210938,77.83000183105469,77.51000213623047,77.68000030517578,243200,0.0,0
2021-03-26,VWOB,77.56999969482422,77.7300033569336,77.52999877929688,77.69999694824219,159150,0.0,0
2021-03-19,ESGV,72.91000366210938,73.12999725341797,72.30000305175781,72.81999969482422,187500,0.156,0
2021-03-22,ESGV,73.12000274658203,73.68000030517578,72.9800033569336,73.41999816894531,425500,0.0,0
2021-03-23,ESGV,73.43000030517578,73.5,72.55000305175781,72.72000122070312,231300,0.0,0
2021-03-24,ESGV,73.13999938964844,73.23999786376953,71.95999908447266,71.95999908447266,265900,0.0,0
2021-03-25,ESGV,71.56999969482422,72.55999755859375,71.29000091552734,72.44000244140625,245000,0.0,0
2021-03-26,ESGV,72.48999786376953,73.61000061035156,72.45999908447266,73.62999725341797,163694,0.0,0
2021-03-19,IVOG,192.32000732421875,194.2899932861328,191.7899932861328,193.07000732421875,8000,0.0,0
2021-03-22,IVOG,193.7899932861328,194.1999969482422,192.5399932861328,193.27999877929688,8300,0.0,0
2021-03-23,IVOG,192.55999755859375,192.64999389648438,188.1999969482422,188.85000610351562,9000,0.0,0
2021-03-24,IVOG,189.9199981689453,190.88999938964844,186.9600067138672,186.9600067138672,7900,0.0,0
2021-03-25,IVOG,185.05999755859375,190.17999267578125,183.97000122070312,189.91000366210938,18600,0.0,0
2021-03-26,IVOG,190.74000549316406,194.4199981689453,190.8000030517578,194.1300048828125,6309,0.0,0
2021-03-19,IVOO,176.1300048828125,178.1699981689453,175.2100067138672,176.5500030517578,28900,0.0,0
2021-03-22,IVOO,175.94000244140625,176.4199981689453,175.0500030517578,175.58999633789062,34900,0.0,0
2021-03-23,IVOO,174.67999267578125,174.80999755859375,170.5,170.99000549316406,26700,0.0,0
2021-03-24,IVOO,172.69000244140625,174.10000610351562,169.9499969482422,169.9499969482422,28100,0.0,0
2021-03-25,IVOO,168.94000244140625,174.0500030517578,167.86000061035156,173.5500030517578,27500,0.0,0
2021-03-26,IVOO,174.85000610351562,177.24000549316406,173.88999938964844,177.25999450683594,24770,0.0,0
2021-03-19,IVOV,157.33999633789062,158.4600067138672,155.80999755859375,156.92999267578125,42600,0.0,0
2021-03-22,IVOV,157.24000549316406,157.24000549316406,154.49000549316406,155.11000061035156,37600,0.0,0
2021-03-23,IVOV,154.2899932861328,154.44000244140625,149.94000244140625,150.58999633789062,57500,0.0,0
2021-03-24,IVOV,151.58999633789062,154.08999633789062,150.5,150.5,23400,0.0,0
2021-03-25,IVOV,149.1300048828125,154.64999389648438,148.35000610351562,154.1699981689453,45900,0.0,0
2021-03-26,IVOV,155.7899932861328,157.47500610351562,154.80999755859375,157.47300720214844,38157,0.0,0
2021-03-19,MGC,138.4499969482422,138.7100067138672,137.27999877929688,138.1999969482422,49500,0.0,0
2021-03-22,MGC,138.3300018310547,139.8800048828125,138.3300018310547,139.39999389648438,68000,0.0,0
2021-03-23,MGC,139.2100067138672,139.8699951171875,138.22000122070312,138.5399932861328,108900,0.0,0
2021-03-24,MGC,139.1300048828125,139.38999938964844,137.60000610351562,137.67999267578125,45200,0.0,0
2021-03-25,MGC,137.0399932861328,138.4499969482422,136.38999938964844,138.22999572753906,67500,0.0,0
2021-03-26,MGC,138.1999969482422,140.10000610351562,138.00999450683594,139.99000549316406,91786,0.0,0
